account_id,customer_id,branch_id,account_type,account_status,open_date,close_date,balance,currency,interest_rate,overdraft_limit,monthly_fee,account_number
ACC8802495,CUST003546,BR026,SAVINGS,ACTIVE,2004-12-08,,1709.25,USD ,2.2353,1000,25,035917801635
ACC2128416,CUST004764,BR009,Money Market,Open,06-01-2019,,2042.36,$,5.0155,$0.00,15,609343629004
ACC5676915,CUST004525,BR021,Business,open,21-02-2020,,1790.19,,1.894,100,5,818895396600
ACC3457120,CUST000116,BR050,MoneyMarket,Inactive,03/10/2008,25/05/2010,USD 7003.07,usd,5.4366,100,15,656555302597
ACC3638368,CUST004732,BR026,MM,Inactive,2021-12-02,,USD 2406.94,EUR,4.9543,0,12,836060923809
ACC2898848,CUST002346,BR011,CHECKING,Suspended,2013-12-18,,"$2,966.78",USD ,3.8459,1000,12,918349190361
ACC4764692,CUST000661,BR023,Money Market,N/A,00-04-01,,16170.2,GBP,2.6572,0,10,095690828120
ACC4600218,CUST000074,BR041,Checking,active,29/06/2018,,247.41,,1.4982,100,10,266314149398
ACC7671343,CUST003598,BR025,Checking,CLOSED,"April 12, 2021",,2677.39,GBP,4.9526,100,10,625559912125
ACC8601198,CUST001016,,Buisness,closed,,,5949.97,EUR,2.4034,1000,5,538929720893
ACC2481038,,BR019,Money Market,Frozen,"October 31, 2007",,655.55,$,3.6245,250,10,476662622430
ACC9587539,CUST001481,BR012,Checking,Inactive,19-11-2008,,3782.17,USD,2.2206,500,25,318722715695
ACC7269068,CUST003365,BR031,Savings,Active,2014-03-25,,1094.93,US Dollar,4.8519,250,0,145276172662
ACC2479497,CUST000119,BR039,Savings,active,06-02-2008,,-8081.8,,2.2785,,0,269333539093
ACC8578646,CUST001742,BR034,Money Market,CLOSED,20-05-2021,,1584.63,,1.2369,1000,10,612203610516
ACC3579047,CUST002125,,Money Market,Frozen,NULL,,1596.32,GBP,0.4901,100,0,668762451087
ACC4108276,CUST002375,BR019,Biz,CLOSED,2017-10-12,21/02/2019,,EUR,2.7363,1000,5,156986940064
ACC3627387,,,Business,Suspended,"August 06, 2022",,811.22,USD,0.8545,500,10,134540759986
ACC9402259,CUST004677,BR022,MM,Open,10-08-2008,2021-08-24,1341.27,US Dollar,3.6505,100,12,532430815174
ACC5070256,CUST003397,BR033,Savings,Inactive,02/10/2002,,2155.75,USD,4.9402,100,15,612260173895
ACC5219707,CUST003550,BR046,Business,active,29/01/2001,,1745.58,$,5.4024,500,12,486283960467
ACC6477723,CUST004881,BR013,Checking,ACTIVE,16-10-2005,"December 08, 2006",2976.73,usd,3.9807,1000,12,741093976245
ACC9555600,CUST002743,BR045,SAVINGS,Open,22/06/2011,,3661.57,EUR,2.1274,1000,12,777763988869
ACC8927190,CUST003412,BR031,CHECKING,CLOSED,"August 08, 2014",,3345.0,$,1.5125,250,5,755853597836
ACC6658193,CUST001363,BR027,Checking,Frozen,09-04-2020,,4247.21,EUR,2.7733,0,0,450072897359
ACC9394489,CUST004826,BR037,BUS,open,27/03/2020,99/99/9999,1471.23,$,3.2165,,10,191621139122
ACC3914001,CUST004246,BR039,checking,open,01/02/2006,2022-10-03,540.65,USD ,2.867,0,15,930302162292
ACC2819776,CUST002335,BR027,Checking,CLOSED,NULL,,5721.95,US Dollar,0.1045,500,0,034272745849
ACC5273516,CUST003665,BR043,business acct,Active,01-04-2012,,,EUR,2.433,,25,224634495376
ACC9154530,,BR047,Money Market,N/A,99/99/9999,,1188.27,,5.0187,1000,0,097301690312
ACC5478409,CUST002911,BR038,Checking,closed,06/17/2014,,2090.86,,0.2591,250,0,532981178220
ACC1017731,CUST003718,BR031,Money Market,Closed,NULL,,2761.16,USD ,5.3103,1000,5,595806774740
ACC2003958,CUST000045,BR028,Saving,Active,26/11/2009,14-07-2013,3048.5,GBP,0.874,500,12,580809385206
ACC2372884,CUST003073,BR031,Money Market,ACTIVE,11/01/2023,,4309.25,US Dollar,4.8161,,25,269685194407
ACC2243910,CUST004811,BR018,business acct,Suspended,02/27/2023,,169.97,$,2.4495,1000,15,681058840318
ACC7295946,CUST002509,BR010,MoneyMarket,CLOSED,2008-02-20,,5113.02,USD,,500,25,596890270608
ACC1284761,CUST003910,BR031,business acct,CLOSED,03/25/2009,,255.9,GBP,4.3241,0,25,521712625122
ACC5395082,CUST000561,BR034,BUS,open,17/08/2018,,2526.62,USD,1.7974,500,25,431567105169
ACC1702877,CUST000767,BR050,Business,Suspended,15-12-03,,7033.4,EUR,4.026,250,25,522143571229
ACC7526693,CUST001621,BR050,svgs,Frozen,29-05-2006,,2400.2,USD ,2.5091,500,0,736845902428
ACC1981011,CUST002973,BR029,Savings,closed,2013-12-06,,645.79,US Dollar,1.7181,1000,25,815489156297
ACC1761232,CUST001534,BR028,Checking,Open,12-01-12,,16807.86,usd,3.4827,,0,166852721344
ACC7070143,CUST002585,BR019,Saving Acct,active,"August 20, 2016",19/05/2022,8803.2,GBP,3.6515,,10,989701201369
ACC2840878,CUST004717,BR030,business acct,Closed,2003-02-24,,5901.62,$,3.4777,,0,762425746175
ACC2395108,CUST003504,BR028,svgs,N/A,10/09/2011,,"$2,120.79",USD,0.0607,,5,677830774518
ACC7963276,CUST002770,BR044,Business,Inactive,04-01-2009,,812.61,USD ,4.0236,500,15,175845493784
ACC4075924,CUST001463,BR042,Savings,active,11/16/2019,,11348.85,$,1.837,,25,602738847877
ACC2198892,CUST002550,BR018,Money Mkt,Inactive,2017-10-16,,3040.15,GBP,1.3278,,25,768261816249
ACC2274694,CUST004242,BR003,Checking,Inactive,"August 16, 2013",,7651.79,USD ,3.7944,100,0,665790388475
ACC3590393,CUST000844,BR042,Savings,N/A,99/99/9999,,1674.78,usd,1.5345,250,15,245586526210
ACC1601370,CUST001454,BR038,Checking,closed,24/09/2023,,USD 1633.61,US Dollar,4.9894,1000,25,210489901428
ACC2033167,CUST000868,BR034,BUSINESS,Suspended,99/99/9999,,16945.61,GBP,5.3737,0,25,997137206502
ACC2131579,CUST004521,BR015,Savings,open,26-07-2001,,2951.18,EUR,4.2596,500,15,748775319289
ACC2069590,CUST002926,BR037,Buisness,ACTIVE,"October 03, 2020",,60653.0,USD,0.3523,250,15,601079439124
ACC2597172,CUST003391,BR012,Business,Open,"May 23, 2012",,992.18,EUR,5.4242,100,25,548307306702
ACC7692504,CUST003084,BR027,Checking,Inactive,25-02-2006,,2630.69,,1.5749,500,10,881005304651
ACC5575039,CUST000039,BR033,Business,Open,08-03-2008,,173.6,US Dollar,4.8505,250,15,397651452706
ACC9328364,CUST004311,BR022,SAV,N/A,"January 19, 2007",18-09-12,2483.56,,3.536,100,0,391060014808
ACC1533345,CUST003290,BR022,Checking,CLOSED,10/28/2023,,2171.61,,4.2615,1000,15,093926008775
ACC2145129,CUST004109,BR008,Checkng,CLOSED,"September 22, 2022",,6044.46,USD,2.5926,250,25,069121058302
ACC2739166,CUST002177,BR003,Savings,Active,27/11/2000,"March 08, 2004",-1753.66,EUR,,0,25,333521814603
ACC9256765,CUST000857,BR016,Business,Frozen,17-03-2011,,16193.38,USD,,1000,25,644540575575
ACC4980135,CUST002972,BR022,BUSINESS,ACTIVE,2006-10-10,,,USD ,5.1943,USD 500.00,12,089571037051
ACC5094321,CUST000240,BR033,money mkt,ACTIVE,02/10/2019,,USD 3576.03,,5.4269,500,5,803981323376
ACC1559764,CUST001684,BR009,Savings,open,99/99/9999,,-375.92,usd,3.7057,100,12,314106336121
ACC9973609,CUST003034,BR031,Savings,Frozen,16-01-2015,15-12-07,5294.99,$,1.0532,1000,25,439143196778
ACC3789904,CUST004057,BR050,Money Market,Suspended,31-08-2019,,21000.92,US Dollar,5.1334,100,10,935633004589
ACC3053581,CUST002635,BR014,Business,active,"October 28, 2017",,6840.1,EUR,5.2866,0,10,355201656974
ACC6629903,CUST004437,BR005,MM,Suspended,10-11-19,,3245.05,USD,3.2265,USD 500.00,15,226235148284
ACC5715373,CUST000959,BR017,BUSINESS,ACTIVE,12/01/2015,,2652.35,USD,0.7255,$100.00,0,467654251389
ACC7577819,CUST000522,BR037,Checking,Suspended,"February 14, 2003",,"$7,207.97",USD,0.5358,,12,905393059052
ACC6193854,CUST002994,BR036,BUSINESS,Closed,02/22/2004,,"10993,87",GBP,0.4139,500,0,233246690255
ACC3838957,CUST001365,BR024,svgs,Closed,11/09/2004,18-01-2019,18115.25,EUR,4.0983,1000,0,991903175382
ACC7082241,CUST001767,BR047,money market,ACTIVE,,,,$,4.7413,500,0,118708250464
ACC6346537,CUST000736,BR025,Checking,Frozen,2014-05-25,,18805.61,$,1.9993,,0,090431662010
ACC5857232,CUST004929,BR020,Money Market,Frozen,99/99/9999,,678.06,usd,4.3693,0,12,452707054365
ACC9347118,CUST003273,BR031,Biz,ACTIVE,08/19/2015,,1169.71,EUR,5.1564,0,15,412957398930
ACC1039736,CUST003390,BR004,Current Acct,Open,2002-03-02,,37292.0,USD,4.7369,0,15,059855652492
ACC9542698,CUST002460,BR018,Business,Open,26-07-2001,,USD 1268.38,US Dollar,,100,15,763475562078
ACC8501071,CUST004880,BR019,Money Market,CLOSED,01/03/2020,12-01-2023,5843.0,US Dollar,2.908,250,5,516962390085
ACC7190402,CUST001956,BR016,chk,closed,14-09-2004,,,$,1.9979,0,0,904054259897
ACC2456369,CUST002352,BR014,chk,Frozen,"February 06, 2022",,6036.43,usd,4.0457,100,15,706256989912
ACC1931108,CUST002935,BR027,Savings,Active,2018-12-25,,3988.55,GBP,4.3951,50000,15,578282942217
ACC4237739,CUST004613,BR009,Money Market,Closed,02/15/2008,,,USD,5.4129,0,15,474249607224
ACC7895432,CUST001357,BR038,Saving Acct,Suspended,"January 08, 2023",,4933.67,usd,2.8995,100,12,811212662217
ACC4555500,CUST001899,BR038,Business,Frozen,"May 01, 2010",,1982.65,,1.8824,250,15,919565800566
ACC9162028,CUST002458,BR049,Saving,open,"December 20, 2021",,,USD,4.1616,,0,577397096836
ACC7622586,CUST002110,BR031,Business,ACTIVE,"January 02, 2011",,4522.77,USD,2.6721,500,0,033072051892
ACC6788996,CUST003149,BR049,Business,Suspended,,,"4786,73",$,4.399,100,12,594771544803
ACC3103939,CUST004349,BR038,Money Market,Inactive,14-04-2016,,3070.93,usd,,100,5,499498491467
ACC5131641,CUST000171,BR001,SAVINGS,CLOSED,08-12-2007,,8659.27,,2.2124,,10,667429254438
ACC8126161,CUST000373,BR023,money market,Frozen,NULL,26/12/2023,1161.49,USD,,0,0,029264198669
ACC4239564,CUST003094,BR026,Savings,Frozen,21-11-2023,,-1919.55,usd,4.2962,250,15,698281872770
ACC1653596,CUST003207,BR012,SAVINGS,Active,01/31/2013,,6013.88,EUR,3.3988,100,10,307810184706
ACC9851233,CUST002031,BR042,BUS,Open,2002-07-12,,2715.0,$,2.7359,250,0,833013944788
ACC5071935,CUST001900,BR001,Savngs,Inactive,04/23/2003,,-8800.62,,4.4006,$500.00,10,115941952250
ACC9685157,CUST002074,BR005,Biz,Inactive,09/03/2012,2013-09-21,,USD ,4.2204,100,5,651539024708
ACC5341086,CUST000129,BR003,Savings,ACTIVE,10-02-23,,1843.89,EUR,,,0,731258450512
ACC6607077,CUST000571,BR025,Savings,Frozen,11/02/2019,20-04-11,8783.39,$,3.8453,1000,0,122122033437
ACC5511117,CUST004908,BR034,BUS,CLOSED,23-06-14,,2497.25,US Dollar,1.0105,500,25,214250643113
ACC5620820,CUST004812,BR024,Buisness,N/A,02/12/2017,,,$,4.1743,0,25,282348257301
ACC1362874,CUST000568,BR023,Current Acct,closed,05/03/2018,,1618.44,USD ,0.2762,250,5,163426539382
ACC5196270,CUST001788,BR050,Money Market,open,22/02/2011,,,,0.7085,250,15,776894700798
ACC3620015,CUST002484,BR034,Business,open,09/12/2007,,4267.86,,1.5719,,15,188950863231
ACC1297214,CUST002602,BR035,Checking,CLOSED,18/05/2022,,510.61,GBP,0.0395,250,12,643533587565
ACC7889296,CUST004729,BR011,Checkng,Active,2000-09-12,,8456.88,USD,3.2458,1000,12,555004691404
ACC4032234,CUST003484,BR029,Checking,CLOSED,2012-03-12,,6042.05,US Dollar,5.3381,,0,289826012023
ACC9617614,CUST002534,BR025,Money Market,open,"December 14, 2017",2021-10-24,846.58,GBP,0.585,1000,25,967670806633
ACC9839299,CUST000981,BR013,Checking,CLOSED,15/07/2007,,4736.94,$,3.0673,1000,15,544012474565
ACC5686694,CUST001942,BR014,Biz,closed,"September 06, 2009",,3691.58,usd,1.1015,100,5,650109529129
ACC9412418,CUST001510,BR049,Checking,CLOSED,2003-08-28,,815.99,,2.1457,100,10,806000782457
ACC6503303,CUST001697,BR005,Savings,closed,15/06/2000,24/05/2002,1276.44,,3.0386,USD 1000.00,15,582857255065
ACC5964306,CUST002972,BR041,Money Market,Suspended,,,2103.67,US Dollar,1.9192,100,15,249406502312
ACC4523448,CUST003847,BR025,Savings,Frozen,22-03-2001,,4805.81,usd,0.0657,250,15,911092597948
ACC9650717,CUST004008,BR001,Biz,N/A,"July 24, 2015",11-01-2023,4072.45,$,5.2211,100,5,280605757209
ACC1904746,CUST001190,BR047,Money Market,Suspended,31/07/2016,,3039.16,USD ,,1000,5,279169317620
ACC6054718,CUST003425,BR011,Saving Acct,active,03-05-2023,,5851.16,USD,4.1355,,0,516826552336
ACC1445266,CUST001141,BR002,Buisness,N/A,18/05/2023,,"$5,674.24",usd,,1000,5,149857118036
ACC7520658,CUST000798,BR020,Savings,N/A,18/10/2013,,3847.86,usd,2.5086,250,25,952276094607
ACC5950638,CUST002618,,Checking,active,2018-12-05,,6185.67,EUR,0.7843,500,25,911139527748
ACC9054826,CUST003524,BR002,Money Market,active,"April 27, 2015",,1627.44,EUR,,,12,323827850228
ACC5058643,CUST000726,BR043,Money Market,Closed,03-05-06,,8522.92,EUR,3.4313,1000,0,590519781214
ACC5298780,CUST000904,BR049,business,Open,"February 06, 2015",,,$,4.358,"$1,000.00",12,283710325548
ACC2895604,CUST002821,,Savngs,Closed,"July 20, 2007",,"$6,912.06",USD ,4.229,0,25,788099019999
ACC1140849,CUST000933,,Biz,N/A,10-07-2018,,3161.09,$,0.7274,,10,677857508153
ACC5475537,CUST004070,BR027,Checking,open,11/01/2020,,985.84,$,1.1092,1000,10,488133087938
ACC9634949,CUST004922,,Business,CLOSED,24/02/2007,,3127.13,USD,2.5608,0,25,499167003876
ACC4692254,CUST003476,BR048,Money Market,N/A,30-04-2011,,"$1,855.21",EUR,0.1261,250,0,756393091491
ACC2571099,CUST001246,BR007,Money Mkt,Open,"November 30, 2011",,"$4,782.68",USD,3.0144,500,5,691513290758
ACC6334140,CUST001977,BR010,Business,ACTIVE,11/04/2002,,2583.48,USD ,1.3303,250,25,879624468112
ACC3912409,CUST004870,BR049,Money Market,Closed,03-06-22,,7234.31,EUR,0.3543,250,15,204640870774
ACC5269300,CUST004960,BR018,Business,N/A,22-11-2006,,4533.72,$,0.3358,,15,191297248790
ACC9423968,CUST000212,BR029,Biz,Closed,2007-01-05,,4614.95,US Dollar,,1000,25,721676429531
ACC9904177,CUST004579,BR048,Business,Active,27-02-2000,,979.28,US Dollar,4.7666,250,25,052767153485
ACC1196016,CUST001479,BR044,Money Market,Inactive,09-05-19,,16603.6,USD,1.231,250,10,755712141803
ACC2274961,CUST003922,BR002,SAVINGS,open,"April 07, 2007",,7372.43,USD,3.1788,500,10,460988675327
ACC9886967,CUST003688,BR010,money mkt,Active,00-04-06,"February 12, 2023",6223.68,US Dollar,4.1606,0,15,427952653070
ACC9193201,CUST000191,BR042,Money Mkt,Closed,27/03/2016,,160320.0,EUR,4.6125,$500.00,5,773413503663
ACC2088179,CUST003422,BR020,money mkt,Frozen,"March 13, 2015",,USD 3068.31,USD,3.2853,250,12,312814843905
ACC2030605,CUST002636,BR031,Savings,Closed,07-07-2016,,58984.0,USD,0.7104,,0,555525927067
ACC8153454,CUST001859,BR024,Money Market,CLOSED,19/02/2015,,3092.88,USD,5.1111,500,0,007664787403
ACC2333040,CUST002676,BR041,Money Market,Closed,07-11-25,,630.78,$,3.4978,500,15,259744653364
ACC5401362,CUST001422,BR009,Savings,Frozen,2001-10-10,,3221.13,US Dollar,1.9213,USD 250.00,0,501215030060
ACC9775803,CUST003441,BR041,Checking,active,08/28/2002,09-10-2015,4184.71,USD ,1.0054,100,0,296408129813
ACC2462978,CUST003106,BR037,Savings,Suspended,25-04-2011,,1978.47,$,4.2525,1000,12,248644081527
ACC8288573,CUST002366,BR028,Business,Inactive,17/10/2017,,2760.96,$,5.2299,0,25,088762928343
ACC3800246,CUST003110,BR021,Buisness,Active,09/21/2005,,USD 8338.73,EUR,3.6369,0,15,657253940957
ACC6775005,CUST003617,BR015,Business,ACTIVE,29-08-2004,06/28/2007,459.68,US Dollar,3.2207,1000,10,996295117451
ACC4466602,CUST003077,BR002,Checking,CLOSED,2003-07-03,,"6275,74",,4.9994,1000,12,908160194923
ACC5097420,CUST000462,BR041,BUS,Frozen,15-10-2023,,748.96,,0.0202,,5,023776278701
ACC9804630,CUST000400,BR038,Business,N/A,"January 09, 2014",2022-04-26,,US Dollar,1.6904,250,0,521847359389
ACC6283999,CUST004782,BR001,Savings,active,NULL,12/22/2007,821.09,$,5.0732,0,12,542439392610
ACC7757682,CUST000966,BR001,Savings,Open,NULL,,5793.41,USD,4.4494,100,25,689796304373
ACC5702762,CUST000016,BR050,check,active,20-12-23,,2077.62,USD,2.9851,250,10,732696834202
ACC8865525,CUST004473,BR008,Business,Active,07/21/2004,"July 25, 2005",,USD ,3.6729,1000,10,638297297692
ACC2363215,CUST002002,BR017,Checking,Closed,07/11/2007,,2975.3,USD,5.3898,0,15,124758017502
ACC2580838,CUST002082,BR025,Chequing,N/A,12-01-2013,,90.01,,1.2484,0,10,509002214653
ACC3363152,CUST004119,BR015,Business,ACTIVE,"January 14, 2018",,5045.19,GBP,1.7701,500,25,249187581784
ACC9447640,CUST003365,BR006,Checking,closed,"October 11, 2011",,467.18,US Dollar,0.2847,USD 100.00,25,160228120182
ACC9872967,CUST002674,BR013,SAV,CLOSED,"October 10, 2005",,6230.79,GBP,4.5303,1000,25,422636114628
ACC2081403,CUST003005,BR033,Checking,Suspended,99/99/9999,,$736.18,usd,4.7645,250,25,410966117725
ACC2971057,CUST001203,BR039,Business,open,07/22/2017,,1695.21,US Dollar,0.5817,100,15,083603826163
ACC1359971,CUST004721,BR022,Business,ACTIVE,"May 27, 2013",99/99/9999,5729.71,GBP,5.3772,50000,12,347511342027
ACC9344996,CUST000767,BR030,Checking,active,16-05-08,,12336.62,EUR,0.3148,,0,332872715719
ACC6793428,CUST004250,BR049,checking,ACTIVE,18-01-24,,1857.26,US Dollar,4.371,,10,961653099977
ACC7750595,CUST000761,BR017,Checking,N/A,30-05-2011,,"$7,073.74",GBP,5.191,250,5,490040772167
ACC7151066,CUST001322,BR035,Savings,Active,10/23/2017,,846.8,USD ,1.9902,1000,12,947894770733
ACC1830121,CUST004051,BR038,savings,ACTIVE,19/01/2011,,6583.99,usd,4.8042,500,12,714394775075
ACC2362504,CUST002907,BR045,Money Mkt,CLOSED,04-11-2003,,4285.87,US Dollar,1.1041,100,12,096098034175
ACC4111347,CUST000591,BR012,Money Market,Frozen,10-03-08,"December 17, 2016",856.46,,2.963,1000,12,777961557270
ACC8957717,CUST003529,BR011,Money Mkt,closed,02/05/2016,,144103.0,USD ,5.0102,0,25,825048018825
ACC2286185,,BR012,business,closed,25-12-2012,,,GBP,0.4129,,15,228391445311
ACC7943470,CUST003164,BR013,money mkt,Suspended,02/08/2007,,1931.33,,2.2666,250,12,714470146613
ACC2394299,CUST001046,BR036,Money Market,Closed,14-01-2000,,910.86,,0.3767,1000,12,714416636822
ACC7123922,CUST000594,BR021,Checking,Open,2008-09-24,,4131.28,$,4.829,USD 500.00,15,852408243938
ACC8663918,CUST002869,BR019,Buisness,Frozen,"December 25, 2018",,20815.74,EUR,1.765,100,12,084162763400
ACC7751736,CUST002887,BR030,Money Market,closed,03/30/2015,,48.33,EUR,0.8029,500,10,985400815088
ACC2006112,CUST003344,BR049,BUSINESS,active,2015-09-08,,3114.12,usd,2.0405,100,12,655960110556
ACC3657594,CUST000972,BR046,business acct,Inactive,03/03/2005,,3410.13,US Dollar,2.7072,500,15,567759250809
ACC6456090,CUST001960,BR033,Checkng,closed,2021-01-02,,9823.35,EUR,,0,10,156367139333
ACC6431987,CUST003381,BR037,Money Market,open,"February 16, 2020",,2820.92,EUR,0.1133,100,0,300964055442
ACC5244951,CUST000353,BR010,Business,Active,30-03-2015,,3138.43,$,4.4882,0,25,277317071035
ACC2533430,CUST002659,BR027,Business,closed,07/02/2020,,2552.01,USD,5.4142,500,0,854767686837
ACC4340944,CUST002215,BR050,Savings,Frozen,"July 12, 2011",,1252.84,GBP,3.3078,,25,305476635838
ACC2271364,CUST000695,BR036,Checkng,ACTIVE,2020-02-13,,230.64,EUR,0.2016,0,12,487937007039
ACC3929126,CUST003257,BR031,Checkng,Closed,26-11-2014,,2101.44,GBP,0.8676,0,5,848901586066
ACC1158210,CUST000245,BR021,money market,Open,"May 29, 2017",,216.1,$,0.7641,50000,10,389841711131
ACC9219477,CUST001895,BR005,Business,Active,23-02-2001,,3198.41,usd,1.8082,250,12,410018401315
ACC3814424,CUST003661,BR012,Checking,Active,04-01-21,,1468.6,USD,4.4235,100,0,676712162963
ACC3707196,CUST000650,BR010,Business,Frozen,2007-03-08,,3050.87,US Dollar,1.8432,500,10,714439730807
ACC2689442,CUST000699,BR042,Money Market,closed,05-10-2017,,576.85,$,4.22,500,12,006554401505
ACC4498548,CUST000708,,business acct,open,"January 10, 2002",29/04/2003,10790.22,US Dollar,0.9923,"$1,000.00",15,932973280851
ACC4233635,CUST000464,BR008,Money Market,ACTIVE,09-06-04,,8996.98,,4.5576,0,25,309145387514
ACC7758191,CUST004793,BR029,Money Market,active,17-12-2009,21-11-10,842.87,EUR,3.6874,0,5,098424189644
ACC6519747,CUST001665,BR027,Business,Inactive,27/09/2020,,1682.99,$,4.9594,250,5,985612770940
ACC2218415,CUST000968,BR021,Money Market,Closed,16-07-10,,,USD,4.6011,,0,700497760099
ACC8326517,CUST002125,BR002,MoneyMarket,Frozen,2015-08-27,,402.32,USD ,0.7812,0,12,114983005761
ACC9093094,CUST003948,BR009,sav,Closed,"November 11, 2003",,1751.34,US Dollar,2.1178,0,0,700654036116
ACC7109511,,BR008,Buisness,Frozen,01-06-18,,1156.66,usd,0.2996,250,10,880506604128
ACC3840333,CUST001935,BR021,Money Market,closed,"November 15, 2011",,9884.81,USD ,5.1507,,10,032634308105
ACC7822869,CUST000206,BR005,checking,Inactive,03-06-2019,,7656.0,GBP,4.2792,,0,254678498000
ACC8488011,CUST004830,BR010,check,CLOSED,18-04-10,,3468.41,,4.6467,,15,287712150063
ACC3082097,CUST000203,BR044,Biz,Suspended,03/09/2015,17-02-07,2938.76,$,3.8491,0,15,462962001273
ACC6992094,CUST000444,BR011,Money Market,open,"March 30, 2002",04/04/2012,10678.73,USD,5.4773,1000,15,327506121104
ACC8923551,CUST000921,BR027,Money Market,Open,15-12-2020,,10778.23,GBP,1.7671,250,25,050529371016
ACC3849451,CUST000905,BR049,Money Market,closed,"December 09, 2023",,,EUR,4.1277,0,10,152211677577
ACC1434537,CUST000211,BR049,Checking,Frozen,,,535.86,EUR,3.7109,1000,15,509103939307
ACC8393139,CUST004976,,Business,closed,06-03-2002,16-12-31,700.07,USD,2.6058,500,10,236928715810
ACC7288438,CUST004575,BR034,Money Market,Closed,"December 13, 2020",,451714.99999999994,USD,2.9793,250,25,496400028443
ACC9771926,CUST004031,BR044,BUS,Suspended,15-12-2019,,3118.61,US Dollar,,,25,794369570954
ACC9826083,CUST002902,BR034,chk,Frozen,13/02/2017,01-06-2022,74.55,usd,0.2574,,12,435985075803
ACC7815784,CUST001518,BR041,Business,Open,06/08/2006,,255.91,GBP,0.0299,100,25,350746747586
ACC9988853,CUST003980,BR042,Checking,ACTIVE,"October 05, 2022",,"$8,759.90",US Dollar,5.1025,500,15,267404880348
ACC2615541,CUST004664,BR020,Checking,ACTIVE,11/07/2015,,8126.29,$,0.1467,,10,204973270867
ACC1765557,CUST003216,BR014,Current Acct,Active,NULL,,1768.13,EUR,2.7419,,5,851070876863
ACC3439743,CUST004373,BR046,Checking,open,24-02-2023,,8867.49,EUR,3.0104,1000,5,164813558147
ACC4317878,CUST003405,BR042,Money Market,N/A,22/06/2001,,,GBP,1.7857,,12,292925464077
ACC5499507,CUST002049,BR011,Savings,Frozen,20-09-22,23-04-12,6557.64,GBP,0.3577,0,12,518292775549
ACC7659542,CUST001961,BR018,BUS,Open,"July 28, 2022",,2230.49,USD,5.3315,100,10,904007560461
ACC9154580,CUST002518,BR040,Checking,Inactive,"November 22, 2000",,481.44,USD,1.4821,1000,5,243682163679
ACC7046420,CUST004022,BR007,Checking,open,01-06-2023,,2274.72,EUR,1.6476,100,15,746175625877
ACC1100806,CUST000425,BR046,Saving Acct,CLOSED,"August 24, 2014",,2444.79,usd,2.8955,100,25,624878038950
